,date,mmwr_week,location,distributed,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_unk_manuf,dist_per_100k,distributed_per_100k_12plus,distributed_per_100k_18plus,distributed_per_100k_65plus,administered,administered_12plus,administered_18plus,administered_65plus,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,administered_fed_ltc,administered_fed_ltc_residents,administered_fed_ltc_staff,administered_fed_ltc_unk,administered_fed_ltc_dose1,administered_fed_ltc_dose1_1,administered_fed_ltc_dose1_2,administered_fed_ltc_dose1_3,admin_per_100k,admin_per_100k_12plus,admin_per_100k_18plus,admin_per_100k_65plus,recip_administered,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_1,administered_dose1_recip_2,administered_dose1_recip_3,administered_dose1_recip_4,administered_dose1_recip_5,administered_dose1_recip_6,series_complete_yes,series_complete_pop_pct,series_complete_12plus,series_complete_12pluspop,series_complete_18plus,series_complete_18pluspop,series_complete_65plus,series_complete_65pluspop,series_complete_janssen,series_complete_moderna,series_complete_pfizer,series_complete_unk_manuf,series_complete_janssen_12plus,series_complete_moderna_12plus,series_complete_pfizer_12plus,series_complete_unk_manuf_1,series_complete_janssen_18plus,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_unk_manuf_2,series_complete_janssen_65plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_unk_manuf_3,series_complete_fedltc,series_complete_fedltc_1,series_complete_fedltc_staff,series_complete_fedltc_unknown
13533,2021-07-10T00:00:00.000,27,WI,6207245,318700,2633920,3254625,0,106609,124150,136248,610203,6008927,6008570,5726024,1836245,240120,2468281,3299857,669,182377,85959,59618,36800,115888,50722,36165,29001,103203,120176,125685,180512,5966147,3159176,54.3,3158735,63.2,3003883,65.9,919729,90.4,2945809,50.6,2945666,58.9,2821351,61.9,888852,87.4,232307,1160104,1553098,300,232290,1160091,1552985,300,232165,1159848,1429046,292,24739,432179,431806,128,65859,34733,23251,7875
13534,2021-07-10T00:00:00.000,27,IL,14861055,850700,5841160,8169195,0,117276,137122,150813,727331,13182552,13142512,12387595,3324990,465654,5173975,7531386,11537,426701,165215,114296,147190,276900,94622,66860,115418,104030,121265,125712,162732,13321098,7632442,60.2,7606929,70.2,7148657,72.5,1845984,90.3,5959419,47,5945244,54.9,5641143,57.2,1521680,74.5,464643,2234349,3256577,3850,464617,2234306,3242471,3850,462296,2228015,2947013,3819,67066,699804,752807,2003,148391,69819,46891,31681
13535,2021-07-10T00:00:00.000,27,WA,9520555,495000,3846520,5179035,0,125025,146449,159960,787003,8749728,8748917,8256445,2127412,359674,3476781,4907823,5450,164991,71646,53346,39999,99900,42062,32397,25441,114903,134580,138721,175859,8743943,4741874,62.3,4741122,72.9,4471650,75.1,1109224,91.7,4250081,55.8,4249884,65.4,4032033,67.7,1041738,86.1,356641,1631541,2260211,1688,356623,1631493,2260080,1688,356434,1630970,2042963,1666,53271,476811,510672,984,64271,28984,20530,14757
13536,2021-07-10T00:00:00.000,27,ND,725160,36500,316840,371820,0,95158,113796,124621,605082,649073,648047,626236,193914,28978,276679,343416,0,6630,3028,2232,1370,3572,1591,1170,811,85173,101695,107621,161804,618022,337774,44.3,337169,52.9,325643,56,99981,83.4,299715,39.3,299374,47,290648,49.9,89253,74.5,25982,123978,149754,1,25979,123973,149421,1,25859,123792,140996,1,3492,44195,41566,0,3020,1412,1056,552
13537,2021-07-10T00:00:00.000,27,SC,5369875,313300,2323560,2733015,0,104295,121491,132999,573078,4253849,4246043,4105764,1495729,150965,1720599,2381199,1086,107135,55906,33523,17706,63012,31230,19327,12455,82620,96065,101690,159626,4236043,2311107,44.9,2306214,52.2,2225609,55.1,796604,85,2027081,39.4,2024239,45.8,1963284,48.6,716582,76.5,148196,774734,1103929,222,148154,774649,1101214,222,147642,772933,1042487,222,24924,306115,385391,152,43938,24141,13937,5860
13538,2021-07-10T00:00:00.000,27,CT,4783225,250000,1937820,2595405,0,134161,154002,168551,758948,4466279,4464668,4187369,1160628,177551,1719631,2568533,564,133266,63849,51718,17699,74435,34462,28029,11944,125271,143746,147554,184155,4465557,2418107,67.8,2416865,77.8,2266873,79.9,601018,95.4,2196584,61.6,2196141,70.7,2073549,73.1,563169,89.4,177188,816356,1202859,181,177114,816153,1202693,181,177046,815995,1080361,147,18165,222671,322292,41,58412,28985,23413,6014
13539,2021-07-10T00:00:00.000,27,PR,4236710,190000,1823740,2222970,0,132659,148746,161647,780345,3818232,3817016,3579824,1028407,107829,1642857,2067210,336,74379,11438,10943,51998,53133,7926,7455,37752,119555,134011,136584,189419,3845357,2114478,66.2,2113483,74.2,1978692,75.5,554272,99.9,1831190,57.3,1830928,64.3,1725759,65.8,495767,91.3,107560,756742,966856,32,107519,756699,966678,32,107422,756456,861850,31,18978,252397,224389,3,21208,3497,3484,14227
13540,2021-07-10T00:00:00.000,27,MS,2695965,164600,1194400,1336965,0,90586,106922,118370,553935,2039976,2039864,1992788,705708,60614,923698,1054685,979,53931,26205,12775,14951,31602,14375,7609,9618,68544,80901,87496,145001,2044756,1104341,37.1,1104239,43.8,1076204,47.3,375817,77.2,992537,33.3,992508,39.4,972846,42.7,349601,71.8,59622,433081,499779,55,59615,433073,499765,55,59569,432922,480301,54,14876,182483,152225,17,22221,11656,5111,5454
13541,2021-07-10T00:00:00.000,27,NV,3144570,184300,1248740,1711530,0,102091,119939,131709,634022,2836712,2836671,2719582,771474,127842,1105966,1602890,14,73795,16644,14277,42874,49899,9123,7960,32816,92096,108195,113908,155548,2804868,1565827,50.8,1565742,59.7,1496248,62.7,409061,82.5,1318982,42.8,1318948,50.3,1273746,53.4,364547,73.5,125709,504386,688873,14,125707,504382,688845,14,125671,504305,643756,14,21359,173568,169612,8,23860,7394,6254,10212
13542,2021-07-10T00:00:00.000,27,AR,2877040,178900,1298820,1399320,0,95336,112505,124136,549177,2280113,2275187,2194746,745966,79309,1058230,1141941,633,29231,8055,3968,17208,17644,4239,2139,11266,75555,88970,94697,142392,2286611,1292845,42.8,1289265,50.4,1241514,53.6,408705,78,1051172,34.8,1049770,41.1,1016742,43.9,345983,66,77488,477905,495615,164,77376,477899,494332,163,77041,476936,462613,152,12086,200210,133594,93,11590,3749,1816,6025
13543,2021-07-10T00:00:00.000,27,MP,72330,2600,20200,49530,0,127158,148901,163258,750467,57293,57293,52623,5333,453,8023,48817,0,1,0,0,1,1,0,0,1,100723,117945,118777,55333,57343,30279,53.2,30279,62.3,27536,62.2,2751,28.5,27494,48.3,27494,56.6,25564,57.7,2650,27.5,459,3853,23182,0,459,3853,23182,0,459,3853,21252,0,67,433,2150,0,0,0,0,0
13544,2021-07-10T00:00:00.000,27,VA,10503275,545400,4100720,5857155,0,123054,143743,157360,772921,9380725,9350562,8791453,2276792,336456,3576511,5465181,2577,216869,110418,80950,25501,119891,58837,44535,16519,109902,127968,131714,167546,9401991,5107865,59.8,5089965,69.7,4784827,71.7,1213311,89.3,4508239,52.8,4496659,61.5,4247089,63.6,1105444,81.3,331653,1663495,2512301,790,331571,1663332,2500966,790,330208,1658375,2257726,780,62187,527420,515373,464,88391,45728,32868,9795
13545,2021-07-10T00:00:00.000,27,OR,5687305,310200,2352400,3024705,0,134843,155912,169711,742390,4629980,4616043,4366087,1247202,177145,1820331,2629701,2803,122503,60060,45547,16896,73254,34726,27105,11423,109774,126544,130285,162803,4653965,2503184,59.3,2495155,68.4,2359105,70.4,663996,86.7,2300922,54.6,2295223,62.9,2180602,65.1,631531,82.4,174957,865375,1260007,583,174955,865370,1254316,582,174201,862653,1143182,566,44503,287997,298748,283,49216,25374,18286,5556
13546,2021-07-10T00:00:00.000,27,NY,24341645,1253900,9966960,13120785,0,125127,145122,157804,738488,22188644,22186908,21150576,5405577,970523,8837508,12374785,5828,433886,208432,152004,73450,259171,117790,87817,53564,114060,132276,137116,163997,22121075,11855123,60.9,11853834,70.7,11282183,73.1,2842120,86.2,10737923,55.2,10737400,64,10271024,66.6,2624977,79.6,918580,4110139,5707844,1360,918475,4109993,5707586,1346,918064,4108833,5242810,1317,159216,1261214,1203901,646,172470,88798,62865,20807
13547,2021-07-10T00:00:00.000,27,FL,25227275,1694500,10217260,13315515,0,117458,134934,146264,560938,21483877,21475644,20728699,7901183,1045264,8568419,11817498,52696,405566,208965,119246,77355,230087,117571,67685,44831,100029,114867,120182,175686,21195065,11740921,54.7,11733415,62.8,11304607,65.5,4058896,90.3,10064763,46.9,10063314,53.8,9757462,56.6,3548642,78.9,1028350,3802484,5216916,17013,1027635,3801889,5216777,17013,1027144,3801422,4911921,16975,178828,1754578,1603776,11460,174015,89655,50634,33726
13548,2021-07-10T00:00:00.000,27,DC,1072415,54400,425500,592515,0,151954,175877,185674,1227820,878468,878389,855900,170721,28236,345750,504094,388,9011,4253,3899,859,5405,2354,2354,697,124473,144056,148187,195460,790586,438672,62.2,438583,71.9,423752,73.4,74997,85.9,376261,53.3,376219,61.7,366679,63.5,67107,76.8,31567,143042,201447,205,31565,143037,201412,205,31548,142996,191942,193,2238,37835,27010,24,3498,1836,1501,161
13549,2021-07-10T00:00:00.000,27,UT,3276200,172400,1384620,1719180,0,102191,126384,144023,895450,2896443,2895889,2708571,608998,126288,1171058,1599097,0,55364,20621,19019,15724,33256,12404,11353,9499,90346,111713,119070,166451,2870828,1587256,49.5,1586838,61.2,1479460,65,322038,88,1220762,38.1,1220612,47.1,1143301,50.3,226039,61.8,121901,460948,637911,2,121871,460929,637810,2,121633,460701,560965,2,13504,99203,113332,0,21855,8070,7604,6181
13550,2021-07-10T00:00:00.000,27,DD2,4397410,186300,1843300,2367810,0,0,0,0,0,4371649,4369047,4211820,351501,157980,1775174,2437373,1122,0,0,0,0,0,0,0,0,0,0,0,0,4371649,2475473,0,2472976,0,2380360,0,193743,0,1882111,0,1881991,0,1820436,0,141039,0,155059,716518,1010533,1,155042,716490,1010458,1,154954,716412,949069,1,6172,50558,84309,0,0,0,0,0
13551,2021-07-10T00:00:00.000,27,VT,931580,52800,402140,476640,0,149294,169086,182668,745032,859026,858892,808615,253695,39353,361682,457337,654,21743,10175,7247,4321,12938,5803,4291,2844,137667,155893,158557,202893,842063,464492,74.4,464346,84.3,437049,85.7,127300,99.9,413833,66.3,413802,75.1,390520,76.6,117880,94.3,38007,162882,212722,222,37995,162873,212712,222,37966,162850,189489,215,1946,58829,56969,136,8622,4269,2903,1450
13552,2021-07-10T00:00:00.000,27,RI,1528665,61600,620300,846765,0,144301,164817,178819,817267,1293080,1292985,1222588,344732,47301,509839,735805,135,51874,26618,16496,8760,30260,14413,9264,6583,122062,139407,143015,184303,1281558,691950,65.3,691831,74.6,654021,76.5,178929,95.7,633445,59.8,633411,68.3,601860,70.4,169504,90.6,47273,241218,344927,27,47272,241214,344898,27,47255,241167,313412,26,5823,77632,86039,10,21368,12096,7109,2163
13553,2021-07-11T00:00:00.000,28,IL,14861055,850700,5841160,8169195,0,117276,137122,150813,727331,13206252,13166195,12406779,3327715,467136,5179679,7547746,11691,426731,165228,114313,147190,276928,94635,66875,115418,104217,121484,125907,162865,13344907,7644479,60.3,7618957,70.3,7158412,72.6,1847213,90.4,5971607,47.1,5957427,55,5651103,57.3,1523009,74.5,466092,2237143,3264468,3904,466066,2237100,3250357,3904,463744,2230809,2952679,3871,67251,700286,753446,2026,148402,69823,46898,31681
13554,2021-07-11T00:00:00.000,28,IH2,1759915,74700,923200,762015,0,84497,0,0,0,1459669,1459174,1371374,276628,26181,775548,657940,0,0,0,0,0,0,0,0,0,70082,0,0,0,1459669,809127,38.8,808796,0,758401,0,150119,0,668566,32.1,668420,0,631079,0,126166,0,25981,344207,298378,0,25967,344135,298318,0,25942,343950,261187,0,2694,72020,51452,0,0,0,0,0
13555,2021-07-11T00:00:00.000,28,MN,6588240,349300,2632220,3606720,0,116820,137884,151926,715816,5952404,5933115,5592591,1584443,264642,2325067,3362055,640,176682,73574,70385,32723,107688,43386,41568,22734,105546,124173,128966,172151,5983142,3248213,57.6,3237170,67.8,3057301,70.5,844613,91.8,2972095,52.7,2964092,62,2804233,64.7,795109,86.4,265794,1101292,1604795,214,265776,1101280,1596822,214,265306,1099265,1439457,205,45198,336194,413667,50,68452,29870,28567,10015
13556,2021-07-11T00:00:00.000,28,VA,10505975,545400,4100720,5859855,0,123085,143780,157401,773120,9391655,9361482,8800035,2277908,337197,3579333,5472545,2580,216871,110420,80950,25501,119892,58838,44535,16519,110030,128117,131842,167628,9412921,5113340,59.9,5095434,69.7,4789306,71.8,1213858,89.3,4514095,52.9,4502514,61.6,4251664,63.7,1106025,81.4,332358,1664969,2515976,792,332276,1664806,2504640,792,330911,1659846,2260126,781,62284,527687,515590,464,88392,45729,32868,9795
13557,2021-07-11T00:00:00.000,28,US,387006120,21435300,159491640,206079180,0,116569,136488,149851,707551,334151648,333802492,317267757,91126565,12825967,135804688,185249718,271275,7899665,3679224,2708968,1511473,4660338,2065147,1558772,1036419,100649,117724,122848,166604,334151648,184132768,55.5,183909341,64.9,174601723,67.6,48531472,88.7,159266536,48,159138155,56.1,151888688,58.8,43216953,79,12660624,62011379,84519509,75024,12657992,62007760,84397414,74989,12580751,61673404,77560321,74211,2042487,20640661,20501106,32698,3198792,1584822,1129510,484460
13558,2021-07-11T00:00:00.000,28,DC,1072415,54400,425500,592515,0,151954,175877,185674,1227820,879711,879632,856968,170809,28277,346038,505008,388,9012,4253,3900,859,5405,2354,2354,697,124649,144260,148372,195561,791736,439258,62.2,439169,72,424247,73.5,75039,85.9,376851,53.4,376809,61.8,367168,63.6,67163,76.9,31612,143179,201855,205,31610,143174,201820,205,31593,143133,192249,193,2243,37848,27048,24,3499,1836,1502,161
13559,2021-07-11T00:00:00.000,28,MD,8580840,440400,3360360,4780080,0,141933,166202,182145,894400,6999531,6999182,6563809,1665706,268829,2704709,4018581,7412,194935,94065,74557,26313,115511,52412,43321,19778,115777,135567,139330,173620,7040142,3798617,62.8,3798191,73.6,3561818,75.6,885608,92.3,3457004,57.2,3456855,67,3260402,69.2,835028,87,261102,1283000,1910766,2136,261075,1282968,1910676,2136,260969,1282694,1714657,2082,49759,398822,385806,641,78316,41076,30517,6723
13560,2021-07-11T00:00:00.000,28,WY,519885,34000,250280,235605,0,89828,105943,116822,524189,434914,434892,420929,146212,17846,205786,211049,233,6777,1398,692,4687,3635,637,347,2651,75146,88623,94585,147422,426424,233100,40.3,233076,47.5,225128,50.6,77262,77.9,206652,35.7,206647,42.1,200814,45.1,72080,72.7,16749,92819,97029,55,16748,92819,97025,55,16739,92803,91217,55,2771,37235,32050,24,3115,752,341,2022
13561,2021-07-11T00:00:00.000,28,HI,1956710,81700,773440,1101570,0,138198,161563,175332,728897,1697149,1692594,1604948,485217,37406,593017,972962,93764,24812,11051,12487,1274,13392,5739,6768,885,119866,139756,143812,180749,1708579,996896,70.4,993103,82,936823,83.9,269896,99.9,745174,52.6,743680,61.4,711477,63.8,225574,84,37895,258541,430654,18084,37861,258494,429252,18073,37747,257963,397700,18067,8344,94678,121142,1410,9637,4496,4752,389
13562,2021-07-11T00:00:00.000,28,VT,931580,52800,402140,476640,0,149294,169086,182668,745032,859855,859718,809289,253815,39446,361959,457796,654,21743,10175,7247,4321,12938,5803,4291,2844,137800,156043,158689,202989,842846,464829,74.5,464680,84.3,437318,85.8,127345,99.9,414351,66.4,414320,75.2,390945,76.7,117939,94.3,38094,163053,212982,222,38082,163044,212972,222,38052,163021,189657,215,1957,58857,56989,136,8622,4269,2903,1450
13563,2021-07-11T00:00:00.000,28,NJ,11723135,606300,4795820,6321015,0,131985,153880,168833,794501,10029522,10028856,9460200,2411388,379476,4046434,5603583,29,265468,129390,109455,26623,155168,74287,63208,17673,112917,131640,136243,163425,10332551,5671809,63.9,5671148,74.4,5353696,77.1,1326836,89.9,5006341,56.4,5006205,65.7,4750214,68.4,1212497,82.2,384803,1914591,2706881,66,384754,1914565,2706820,66,384591,1914199,2451367,57,78985,569432,564053,27,111235,55530,46230,9475
13564,2021-07-11T00:00:00.000,28,CT,4783225,250000,1937820,2595405,0,134161,154002,168551,758948,4472801,4471188,4192420,1161138,178061,1721383,2572790,567,133267,63849,51719,17699,74435,34462,28029,11944,125454,143956,147732,184236,4472056,2421411,67.9,2420167,77.9,2269503,80,601265,95.4,2200143,61.7,2199700,70.8,2076326,73.2,563460,89.4,177660,817302,1204999,182,177586,817099,1204833,182,177518,816941,1081720,147,18216,222775,322428,41,58413,28985,23414,6014
13565,2021-07-11T00:00:00.000,28,MH,51300,10800,40500,0,0,87823,102839,112755,518339,34127,34099,34042,1998,1023,33104,0,0,0,0,0,0,0,0,0,0,58424,68357,74823,20188,34184,18738,32.1,18718,37.5,18675,41,1093,11,16365,28,16356,32.8,16335,35.9,953,9.6,1022,15332,11,0,1021,15324,11,0,1019,15307,9,0,48,905,0,0,0,0,0,0
13566,2021-07-11T00:00:00.000,28,TX,32252315,1894600,12992560,17365155,0,111231,133821,149343,863694,26245668,26240493,24797502,5970637,1036066,10666252,14542471,879,471514,219485,157180,94849,269782,121801,89224,58757,90515,108877,114824,159889,25536886,14242190,49.1,14237918,59.1,13436083,62.2,3138979,84.1,12230164,42.2,12227719,50.7,11541422,53.4,2799485,75,1010673,4792557,6426249,685,1010471,4791599,6424964,685,953757,4522664,6064354,646,231343,1097016,1470968,157,198719,95730,66705,36284
13567,2021-07-11T00:00:00.000,28,WV,1917265,110200,870600,936465,0,106981,123072,133833,522400,1478352,1477451,1414090,534315,37357,678581,762064,350,26005,4,2,25999,13419,4,1,13414,82491,94840,98709,145586,1475404,818011,45.6,817407,52.5,780687,54.5,284959,77.6,693433,38.7,693150,44.5,667076,46.6,256640,69.9,38330,308321,346568,214,38317,308237,346382,214,38278,308033,320565,200,6177,131307,119060,96,12405,4,1,12400
13568,2021-07-11T00:00:00.000,28,DE,1297395,65800,532100,699495,0,133235,154487,168451,686794,1058316,1058130,1003194,334734,45809,422402,589580,525,36405,11829,8608,15968,24041,6596,5134,12311,108683,125997,130252,177196,1034094,574678,59,574521,68.4,545851,70.9,176951,93.7,497963,51.1,497927,59.3,475321,61.7,157743,83.5,44989,188799,263940,235,44981,188795,263916,235,44954,188701,241431,235,8682,65174,83750,137,12199,5072,3414,3713
13569,2021-07-11T00:00:00.000,28,GU,215770,19500,74200,122070,0,130164,152421,167116,768220,194248,194232,178636,29272,4880,70935,118433,0,1,0,0,1,1,0,0,1,117181,137206,138355,104219,194467,104239,62.9,104228,73.6,95617,74.1,15218,54.2,93628,56.5,93623,66.1,86665,67.1,14188,50.5,4836,33209,55583,0,4836,33208,55579,0,4835,33200,48630,0,328,6051,7809,0,0,0,0,0
13570,2021-07-11T00:00:00.000,28,NM,2396705,138500,1043580,1214625,0,114301,134087,147854,634711,2421623,2421394,2282849,657303,84338,1060664,1272742,3879,39777,11906,12161,15710,23991,6414,6648,10929,115490,135468,140830,174071,2446465,1337302,63.8,1337091,74.8,1256268,77.5,355743,94.2,1167558,55.7,1167494,65.3,1103869,68.1,321638,85.2,82914,482372,601121,1151,82903,482355,601085,1151,82790,482043,537890,1146,17833,149558,153601,646,15513,5252,5321,4940
13571,2021-07-11T00:00:00.000,28,RI,1528665,61600,620300,846765,0,144301,164817,178819,817267,1295061,1294965,1224214,344943,47351,510467,737093,150,51874,26618,16496,8760,30260,14413,9264,6583,122249,139620,143205,184416,1283521,692822,65.4,692703,74.7,654738,76.6,179000,95.7,634546,59.9,634511,68.4,602761,70.5,169602,90.7,47326,241563,345627,30,47325,241559,345597,30,47308,241512,313912,29,5827,77669,86096,10,21368,12096,7109,2163
13572,2021-07-11T00:00:00.000,28,MT,1121325,69600,499800,551925,0,104917,122202,133461,543180,952246,952111,914957,323592,39024,426339,486233,650,21390,10569,7191,3630,12528,6073,4250,2205,89097,103761,108899,156751,951661,515798,48.3,515696,56.2,494982,58.9,170934,82.8,465006,43.5,464974,50.7,448916,53.4,159677,77.3,37935,199935,226909,227,37930,199919,226898,227,37912,199853,210924,227,8015,77196,74340,126,8789,4453,2911,1425
13573,2021-07-11T00:00:00.000,28,MI,11707700,651800,4915260,6140640,0,117231,136215,149277,663175,9562802,9562448,9104944,2845775,331238,3911903,5318267,1394,293746,140756,86349,66641,180175,81542,51260,47373,95754,111256,116091,161197,9766213,5194385,52,5194061,60.4,4944631,63,1502467,85.1,4780127,47.9,4780041,55.6,4571540,58.3,1428917,80.9,336685,1883574,2559136,732,336672,1883554,2559084,731,336488,1883053,2351282,717,62009,717237,649200,471,113221,58629,34557,20035
13574,2021-07-11T00:00:00.000,28,FL,25229075,1694500,10217260,13317315,0,117466,134944,146274,560978,21527263,21519017,20764735,7906498,1048774,8579143,11846137,53209,405647,209000,119292,77355,230126,117587,67708,44831,100231,115099,120391,175804,21237913,11763654,54.8,11756137,62.9,11323495,65.7,4061097,90.3,10086805,47,10085351,53.9,9776152,56.7,3551211,79,1031811,3807918,5229909,17167,1031093,3807322,5229769,17167,1030595,3806853,4921576,17128,179075,1755611,1604988,11537,174063,89676,50661,33726
13575,2021-07-11T00:00:00.000,28,IA,3506895,188700,1460040,1858155,0,111151,131036,144422,634211,3073527,3073495,2932330,959982,128869,1297742,1646788,128,138684,62049,45853,30782,87469,35533,28547,23389,97415,114842,120760,173610,3069562,1638173,51.9,1638108,61.2,1562036,64.3,490657,88.7,1537214,48.7,1537191,57.4,1473385,60.7,475114,85.9,126334,629990,780797,93,126332,629983,780783,93,126273,629858,717161,93,11728,252070,211256,60,50507,26063,16950,7494
13576,2021-07-11T00:00:00.000,28,WI,6207245,318700,2633920,3254625,0,106609,124150,136248,610203,6017859,6017495,5732822,1837143,240681,2470502,3306004,672,182382,85961,59621,36800,115893,50724,36168,29001,103356,120355,125835,180600,5974955,3163125,54.3,3162679,63.3,3007052,66,920145,90.5,2951037,50.7,2950892,59,2825253,62,889344,87.4,232849,1161367,1556520,301,232832,1161353,1556406,301,232707,1161109,1431144,293,24812,432381,432022,129,65859,34733,23251,7875
13577,2021-07-11T00:00:00.000,28,AS,54030,600,15600,37830,0,97021,113611,124565,572594,48178,48172,44757,4964,434,11875,35869,0,0,0,0,0,0,0,0,0,86513,101293,103186,52607,48436,26735,48,26731,56.2,24499,56.5,2652,28.1,21997,39.5,21995,46.2,20817,48,2406,25.5,441,5422,16134,0,441,5421,16133,0,440,5409,14968,0,18,973,1415,0,0,0,0,0
13578,2021-07-11T00:00:00.000,28,MO,6202815,311400,2541660,3349755,0,101065,118471,130124,584049,5209747,5209418,4999072,1645444,174610,1977373,3057298,466,158723,85652,49923,23148,93047,48321,29112,15614,84885,99498,104872,154933,5114570,2816843,45.9,2816513,53.8,2698759,56.6,859645,80.9,2439175,39.7,2439129,46.6,2353696,49.4,779851,73.4,175144,904168,1359762,101,175129,904158,1359741,101,174990,903924,1274689,93,33179,357176,389451,45,65388,36971,20660,7757
